sub	session	condition	category	word	rt	log_rt	ft_distance	ppmi_distance	w_one_frequency	w_one_log10_frequency	w_one_length	w_two_frequency	w_two_log10_frequency	w_two_length	
004	3	0.5	Kueken	Ei	1943.00866050296	7.572507440001695	0.7835521250963211	0.8080143949082969	15869	4.200549560140774	2	3680	3.5658478186735176	6	
005	2	1.0	Kueken	Fohlen	2429.47186001365	7.7958406985594655	0.4950253963470459	0.848033844219668	2228	3.3479151865016914	6	3680	3.5658478186735176	6	
006	1	1.0	Kueken	Hahn	2169.70995736231	7.68280956231769	0.542136162519455	0.8454766492098515	11689	4.067777358633317	4	3680	3.5658478186735176	6	
007	2	0.5	Kueken	Lamm	2110.0	7.65491704784832	0.5245890319347382	0.8783342500012679	3755	3.5746099413401873	4	3680	3.5658478186735176	6	
008	3	1.5	Kueken	Henne	1706.86147627447	7.442997268175699	0.5313094556331635	0.7585999356164508	2095	3.3211840273023143	5	3680	3.5658478186735176	6	
009	1	1.5	Kueken	Huhn	1430.0	7.266128779556451	0.5024446249008179	0.8000286082660235	6783	3.831421817065022	4	3680	3.5658478186735176	6	
010	2	1.0	Kueken	Ferkel	2103.58874577833	7.651875356852678	0.3772929906845093	0.8223116048021518	1685	3.2265999052073573	6	3680	3.5658478186735176	6	
011	3	0.5	Kueken	Ferkel	3586.59306273324	8.185236800562985	0.3772929906845093	0.8223116048021518	1685	3.2265999052073573	6	3680	3.5658478186735176	6	
012	1	1.5	Kueken	Henne	1376.25541835459	7.227847970528852	0.5313094556331635	0.7585999356164508	2095	3.3211840273023143	5	3680	3.5658478186735176	6	
013	2	0.5	Kueken	Hahn	1806.04329365044	7.499447249159918	0.542136162519455	0.8454766492098515	11689	4.067777358633317	4	3680	3.5658478186735176	6	
014	3	1.5	Kueken	Vogel	3473.24241430357	8.153131723958845	0.4743610620498657	0.8284805869475166	23201	4.365506704077209	5	3680	3.5658478186735176	6	
015	1	1.5	Kueken	Henne	2023.29870314065	7.612978600121498	0.5313094556331635	0.7585999356164508	2095	3.3211840273023143	5	3680	3.5658478186735176	6	
016	1	1.0	Kueken	Huhn	1499.0519541534	7.3132550225927515	0.5024446249008179	0.8000286082660235	6783	3.831421817065022	4	3680	3.5658478186735176	6	
017	3	0.5	Kueken	Huhn	1787.15151891216	7.488937694263943	0.5024446249008179	0.8000286082660235	6783	3.831421817065022	4	3680	3.5658478186735176	6	
018	2	1.0	Kueken	Henne	1919.39394208011	7.5602856221423895	0.5313094556331635	0.7585999356164508	2095	3.3211840273023143	5	3680	3.5658478186735176	6	
019	2	0.5	Kueken	Fohlen	1772.98268785845	7.4809824040047985	0.4950253963470459	0.848033844219668	2228	3.3479151865016914	6	3680	3.5658478186735176	6	
020	3	1.5	Kueken	Huhn	2774.24674898724	7.928494940781475	0.5024446249008179	0.8000286082660235	6783	3.831421817065022	4	3680	3.5658478186735176	6	
022	1	1.5	Kueken	Hahn	2216.93939420801	7.704333843014002	0.542136162519455	0.8454766492098515	11689	4.067777358633317	4	3680	3.5658478186735176	6	
023	2	1.0	Kueken	Kaelbchen	1971.34632261038	7.586979139728176	0.5365896224975586	0.8441813004176497	418	2.621176281775035	9	3680	3.5658478186735176	6	
024	3	0.5	Kueken	Huhn	1475.43723573055	7.297387191462673	0.5024446249008179	0.8000286082660235	6783	3.831421817065022	4	3680	3.5658478186735176	6	
103	2	0.5	Kueken	Hahn	1886.33333628812	7.542920178569323	0.542136162519455	0.8454766492098515	11689	4.067777358633317	4	3680	3.5658478186735176	6	
005	3	1.5	Kuerbis	Zucchini	1943.00866050296	7.572507440001695	0.44267594814300537	0.55458716703588	1358	3.132899769944483	8	1778	3.249931756634195	7	
006	2	1.5	Kuerbis	Zucchini	1442.37662993857	7.2747405295264755	0.44267594814300537	0.55458716703588	1358	3.132899769944483	8	1778	3.249931756634195	7	
007	3	1.0	Kuerbis	Gurke	1513.22078520711	7.322656252432153	0.6005735695362091	0.6247261024140298	1438	3.1577588860468637	5	1778	3.249931756634195	7	
008	1	0.5	Kuerbis	Mais	3030.0	8.016647877057803	0.779848039150238	0.6609843533269038	5899	3.7707783961691477	4	1778	3.249931756634195	7	
009	2	0.5	Kuerbis	Zucchini	2948.99566531632	7.989558979948487	0.44267594814300537	0.55458716703588	1358	3.132899769944483	8	1778	3.249931756634195	7	
010	3	1.5	Kuerbis	Kartoffel	2476.70129685934	7.81508651289722	0.4836524724960327	0.6700502564861528	2661	3.425044874551389	9	1778	3.249931756634195	7	
011	1	1.0	Kuerbis	Gurke	3010.39393321573	8.010158351280992	0.6005735695362091	0.6247261024140298	1438	3.1577588860468637	5	1778	3.249931756634195	7	
012	2	0.5	Kuerbis	Zucchini	1517.94372889168	7.325770457071992	0.44267594814300537	0.55458716703588	1358	3.132899769944483	8	1778	3.249931756634195	7	
013	3	1.0	Kuerbis	Halloween	1768.25974417388	7.478316514457404	0.5010599792003632	0.8875648511291936	3479	3.541454428747589	9	1778	3.249931756634195	7	
014	1	0.5	Kuerbis	Zucchini	1565.17316573738	7.35639044881377	0.44267594814300537	0.55458716703588	1358	3.132899769944483	8	1778	3.249931756634195	7	
015	2	0.5	Kuerbis	Zucchini	2887.59739741691	7.968526333682416	0.44267594814300537	0.55458716703588	1358	3.132899769944483	8	1778	3.249931756634195	7	
016	2	1.5	Kuerbis	Gurke	2141.37229525489	7.669669043213492	0.6005735695362091	0.6247261024140298	1438	3.1577588860468637	5	1778	3.249931756634195	7	
017	1	1.0	Kuerbis	Zucchini	1475.43723573055	7.297387191462673	0.44267594814300537	0.55458716703588	1358	3.132899769944483	8	1778	3.249931756634195	7	
018	3	1.5	Kuerbis	Melone	1616.66666666666	7.388740060737102	0.5479620695114136	0.6749254537974319	1102	3.042181594515766	6	1778	3.249931756634195	7	
019	3	1.0	Kuerbis	Aubergine	2936.66666666666	7.985370894431548	0.5555044412612915	0.7007746147402671	337	2.5276299008713385	9	1778	3.249931756634195	7	
020	1	0.5	Kuerbis	Zucchini	1702.1385325899	7.4402280235609	0.44267594814300537	0.55458716703588	1358	3.132899769944483	8	1778	3.249931756634195	7	
021	2	1.5	Kuerbis	Gurke	3676.32899274007	8.209941950439955	0.6005735695362091	0.6247261024140298	1438	3.1577588860468637	5	1778	3.249931756634195	7	
022	2	0.5	Kuerbis	Gemuese	1551.00433468367	7.347302493705546	0.5548673570156097	0.7691800853422731	20721	4.316410710725809	7	1778	3.249931756634195	7	
023	3	1.5	Kuerbis	Gurke	2723.33333333333	7.909979028848018	0.6005735695362091	0.6247261024140298	1438	3.1577588860468637	5	1778	3.249931756634195	7	
103	3	1.0	Kuerbis	Gurke	2684.51081898041	7.895626238002604	0.6005735695362091	0.6247261024140298	1438	3.1577588860468637	5	1778	3.249931756634195	7	
001	3	0.5	Laken	Bettdecke	3104.85280690712	8.041043612665256	0.5505390167236328	0.7571473127200907	1139	3.0565237240791006	9	2023	3.3059958827708047	5	
002	2	1.0	Laken	Kissen	1966.62337892581	7.584581686801098	0.5194003880023956	0.7485145570930694	5585	3.747023177451628	6	2023	3.3059958827708047	5	
003	1	1.5	Laken	Kopfkissen	1782.42857522759	7.486292956465533	0.46034181118011475	0.7810222733819119	1328	3.1231980750319988	10	2023	3.3059958827708047	5	
004	2	1.5	Laken	Bett	1173.16883991809	7.068315805991379	0.5581532418727875	0.7411671794509185	73349	4.865394197287109	4	2023	3.3059958827708047	5	
005	1	0.5	Laken	Bett	1508.49784152254	7.319532319217113	0.5581532418727875	0.7411671794509185	73349	4.865394197287109	4	2023	3.3059958827708047	5	
006	3	0.5	Laken	Bettdecke	2113.03463314747	7.656353549052595	0.5505390167236328	0.7571473127200907	1139	3.0565237240791006	9	2023	3.3059958827708047	5	
007	1	1.5	Laken	Kopfkissen	1867.44156154984	7.5328599728409635	0.46034181118011475	0.7810222733819119	1328	3.1231980750319988	10	2023	3.3059958827708047	5	
008	2	1.0	Laken	Bettbezug	2552.26839581246	7.845129541293689	0.694414347410202	0.8098502502036526	73	1.863322860120456	9	2023	3.3059958827708047	5	
009	3	1.0	Laken	Kissen	1437.653686254	7.271463015139555	0.5194003880023956	0.7485145570930694	5585	3.747023177451628	6	2023	3.3059958827708047	5	
010	1	0.5	Laken	Bezug	2590.05194528902	7.859819228716613	0.8144431114196777	0.9672802597472046	67595	4.829914572380698	5	2023	3.3059958827708047	5	
011	2	1.5	Laken	Kopfkissen	3770.78786643146	8.235304403155824	0.46034181118011475	0.7810222733819119	1328	3.1231980750319988	10	2023	3.3059958827708047	5	
012	3	1.0	Laken	Bettbezug	1549.99999999999	7.346655163176532	0.694414347410202	0.8098502502036526	73	1.863322860120456	9	2023	3.3059958827708047	5	
013	1	1.5	Laken	Kissen	2235.83116894629	7.7128154865571625	0.5194003880023956	0.7485145570930694	5585	3.747023177451628	6	2023	3.3059958827708047	5	
014	2	1.0	Laken	Matratze	2490.87012791305	7.820788762944563	0.562070369720459	0.762196240514567	2798	3.446847710155809	8	2023	3.3059958827708047	5	
015	3	1.0	Laken	Bezug	2547.54545212789	7.843278064476027	0.8144431114196777	0.9672802597472046	67595	4.829914572380698	5	2023	3.3059958827708047	5	
016	3	0.5	Laken	Bettdecke	1763.53680048931	7.475643498941654	0.5505390167236328	0.7571473127200907	1139	3.0565237240791006	9	2023	3.3059958827708047	5	
017	2	1.5	Laken	Kissen	1574.61905310652	7.362403523627418	0.5194003880023956	0.7485145570930694	5585	3.747023177451628	6	2023	3.3059958827708047	5	
018	1	0.5	Laken	Bettbezug	1465.99134836141	7.29096888062144	0.694414347410202	0.8098502502036526	73	1.863322860120456	9	2023	3.3059958827708047	5	
019	1	1.5	Laken	Kissen	3062.346313746	8.02726316402172	0.5194003880023956	0.7485145570930694	5585	3.747023177451628	6	2023	3.3059958827708047	5	
020	2	1.0	Laken	Decke	3463.79652693443	8.150409187514331	0.6786633729934692	0.7584795172886303	17172	4.234820879807401	5	2023	3.3059958827708047	5	
021	3	0.5	Laken	Decke	2632.55843845015	7.876091229089297	0.6786633729934692	0.7584795172886303	17172	4.234820879807401	5	2023	3.3059958827708047	5	
022	3	1.0	Laken	Decke	1763.53680048931	7.475643498941654	0.6786633729934692	0.7584795172886303	17172	4.234820879807401	5	2023	3.3059958827708047	5	
023	1	0.5	Laken	Kissenbezug	2330.29004263768	7.754177059711177	0.5704174637794495	0.8993016681470885	100	2.0	11	2023	3.3059958827708047	5	
024	2	1.5	Laken	Kissen	1673.80087048248	7.423449553897946	0.5194003880023956	0.7485145570930694	5585	3.747023177451628	6	2023	3.3059958827708047	5	
001	2	1.5	Leber	Niere	1569.89610942195	7.359401505847375	0.4449828863143921	0.5458934717151998	4614	3.664077590185075	5	10240	4.010299956639812	5	
002	1	0.5	Leber	Niere	1163.33333333333	7.05990395613872	0.4449828863143921	0.5458934717151998	4614	3.664077590185075	5	10240	4.010299956639812	5	
003	3	1.0	Leber	Herz	1277.07360097862	7.15310922402929	0.557814747095108	0.777913936086434	90797	4.958071499347411	4	10240	4.010299956639812	5	
005	3	1.5	Leber	Niere	1203.33333333333	7.093681442479528	0.4449828863143921	0.5458934717151998	4614	3.664077590185075	5	10240	4.010299956639812	5	
006	2	1.5	Leber	Milz	1109.99999999999	7.013015789639621	0.554926872253418	0.6049861379679138	1681	3.225567713439471	4	10240	4.010299956639812	5	
007	3	1.0	Leber	Niere	1043.33333333333	6.951134002284078	0.4449828863143921	0.5458934717151998	4614	3.664077590185075	5	10240	4.010299956639812	5	
008	1	0.5	Leber	Niere	1483.33333333333	7.3027210166535905	0.4449828863143921	0.5458934717151998	4614	3.664077590185075	5	10240	4.010299956639812	5	
009	2	0.5	Leber	Magen	1536.66666666666	7.338021394889706	0.4778226613998413	0.6484338249442798	14335	4.156397697282503	5	10240	4.010299956639812	5	
010	3	1.5	Leber	Niere	1363.33333333333	7.2184211878242905	0.4449828863143921	0.5458934717151998	4614	3.664077590185075	5	10240	4.010299956639812	5	
011	1	1.0	Leber	Herz	2259.44588736913	7.723317368102249	0.557814747095108	0.777913936086434	90797	4.958071499347411	4	10240	4.010299956639812	5	
012	2	0.5	Leber	Milz	1136.66666666666	7.036734660238591	0.554926872253418	0.6049861379679138	1681	3.225567713439471	4	10240	4.010299956639812	5	
013	3	1.0	Leber	Niere	2188.60173210059	7.691474948784153	0.4449828863143921	0.5458934717151998	4614	3.664077590185075	5	10240	4.010299956639812	5	
014	1	0.5	Leber	Niere	1210.95238939465	7.099987883179994	0.4449828863143921	0.5458934717151998	4614	3.664077590185075	5	10240	4.010299956639812	5	
015	2	0.5	Leber	Milz	1469.99999999999	7.293697720601431	0.554926872253418	0.6049861379679138	1681	3.225567713439471	4	10240	4.010299956639812	5	
016	2	1.5	Leber	Niere	1150.0	7.048386408721883	0.4449828863143921	0.5458934717151998	4614	3.664077590185075	5	10240	4.010299956639812	5	
017	1	1.0	Leber	Niere	1239.29005150207	7.123100543747488	0.4449828863143921	0.5458934717151998	4614	3.664077590185075	5	10240	4.010299956639812	5	
018	3	1.5	Leber	Magen	1056.66666666666	6.9638205029150795	0.4778226613998413	0.6484338249442798	14335	4.156397697282503	5	10240	4.010299956639812	5	
019	3	1.0	Leber	Niere	1891.05627997269	7.545419495455188	0.4449828863143921	0.5458934717151998	4614	3.664077590185075	5	10240	4.010299956639812	5	
020	1	0.5	Leber	Herz	2859.2597353095	7.9586677162321084	0.557814747095108	0.777913936086434	90797	4.958071499347411	4	10240	4.010299956639812	5	
021	2	1.5	Leber	Magen	1883.33333333333	7.54132936800718	0.4778226613998413	0.6484338249442798	14335	4.156397697282503	5	10240	4.010299956639812	5	
022	2	0.5	Leber	Organ	1277.07360097862	7.15310922402929	0.7036123275756836	0.7444340804291893	9099	3.958993665030326	5	10240	4.010299956639812	5	
023	3	1.5	Leber	Niere	1494.32901046883	7.310101535504273	0.4449828863143921	0.5458934717151998	4614	3.664077590185075	5	10240	4.010299956639812	5	
024	1	1.0	Leber	Niere	1569.89610942195	7.359401505847375	0.4449828863143921	0.5458934717151998	4614	3.664077590185075	5	10240	4.010299956639812	5	
103	3	1.0	Leber	Milz	1269.99999999999	7.147559271189446	0.554926872253418	0.6049861379679138	1681	3.225567713439471	4	10240	4.010299956639812	5	
002	1	0.5	Lift	Treppe	1532.11255994539	7.3350553007982695	0.5975326299667358	0.7885109129663278	14466	4.160348460761098	6	2138	3.330007700872759	4	
003	3	1.0	Lift	Aufzug	2061.0822526172	7.631471553508392	0.5101739764213562	0.7591776457654342	5901	3.7709256146389993	6	2138	3.330007700872759	4	
005	3	1.5	Lift	Treppe	1706.86147627447	7.442997268175699	0.5975326299667358	0.7885109129663278	14466	4.160348460761098	6	2138	3.330007700872759	4	
006	2	1.5	Lift	Treppe	1546.2813909991	7.344254728666438	0.5975326299667358	0.7885109129663278	14466	4.160348460761098	6	2138	3.330007700872759	4	
007	3	1.0	Lift	Treppe	1064.54113517298	6.971238057243935	0.5975326299667358	0.7885109129663278	14466	4.160348460761098	6	2138	3.330007700872759	4	
008	1	0.5	Lift	Treppe	2821.47618583294	7.945369858727972	0.5975326299667358	0.7885109129663278	14466	4.160348460761098	6	2138	3.330007700872759	4	
009	2	0.5	Lift	Treppe	2797.86146741009	7.9369679946893505	0.5975326299667358	0.7885109129663278	14466	4.160348460761098	6	2138	3.330007700872759	4	
010	3	1.5	Lift	Aufzug	2136.66666666666	7.66747017048075	0.5101739764213562	0.7591776457654342	5901	3.7709256146389993	6	2138	3.330007700872759	4	
011	1	1.0	Lift	Fahrstuhl	2982.05627110831	8.000703648268543	0.5986832082271576	0.7508835146861748	3775	3.576916955965207	9	2138	3.330007700872759	4	
012	2	0.5	Lift	Aufzug	1102.32468464954	7.006083340986058	0.5101739764213562	0.7591776457654342	5901	3.7709256146389993	6	2138	3.330007700872759	4	
013	3	1.0	Lift	Treppe	1527.38961626082	7.33196992168734	0.5975326299667358	0.7885109129663278	14466	4.160348460761098	6	2138	3.330007700872759	4	
014	1	0.5	Lift	Fahrstuhl	1824.93506838872	7.5098475010422225	0.5986832082271576	0.7508835146861748	3775	3.576916955965207	9	2138	3.330007700872759	4	
015	2	0.5	Lift	Treppe	1782.42857522759	7.486292956465533	0.5975326299667358	0.7885109129663278	14466	4.160348460761098	6	2138	3.330007700872759	4	
016	2	1.5	Lift	Fahrstuhl	1754.09091312017	7.470275936905946	0.5986832082271576	0.7508835146861748	3775	3.576916955965207	9	2138	3.330007700872759	4	
017	1	1.0	Lift	Treppe	1272.35065729405	7.1494070180447125	0.5975326299667358	0.7885109129663278	14466	4.160348460761098	6	2138	3.330007700872759	4	
018	3	1.5	Lift	Aufzug	1754.09091312017	7.470275936905946	0.5101739764213562	0.7591776457654342	5901	3.7709256146389993	6	2138	3.330007700872759	4	
019	3	1.0	Lift	Treppe	2566.43722686617	7.850663492376728	0.5975326299667358	0.7885109129663278	14466	4.160348460761098	6	2138	3.330007700872759	4	
020	1	0.5	Lift	Fahrstuhl	2642.00432581929	7.879671551310967	0.5986832082271576	0.7508835146861748	3775	3.576916955965207	9	2138	3.330007700872759	4	
021	2	1.5	Lift	Rolltreppe	3307.93938534362	8.104382989634649	0.6660126745700836	0.8244784877955844	650	2.8129133566428557	10	2138	3.330007700872759	4	
023	3	1.5	Lift	Aufzug	1593.5108278448	7.374322277173245	0.5101739764213562	0.7591776457654342	5901	3.7709256146389993	6	2138	3.330007700872759	4	
024	1	1.0	Lift	Fahrstuhl	1414.03896783115	7.2549123488014295	0.5986832082271576	0.7508835146861748	3775	3.576916955965207	9	2138	3.330007700872759	4	
103	3	1.0	Lift	Treppe	1976.06926629495	7.589370858619058	0.5975326299667358	0.7885109129663278	14466	4.160348460761098	6	2138	3.330007700872759	4	
001	3	0.5	Loeffel	Gabel	1891.05627997269	7.545419495455188	0.6363044381141663	0.7857237969343542	3745	3.5734518220354854	5	5392	3.7317498835272636	7	
002	2	1.0	Loeffel	Gabel	1323.33333333333	7.188664467146486	0.6363044381141663	0.7857237969343542	3745	3.5734518220354854	5	5392	3.7317498835272636	7	
003	1	1.5	Loeffel	Gabel	1541.55844731453	7.341197646351494	0.6363044381141663	0.7857237969343542	3745	3.5734518220354854	5	5392	3.7317498835272636	7	
004	2	1.5	Loeffel	Gabel	937.021655689604	6.8437730358288515	0.6363044381141663	0.7857237969343542	3745	3.5734518220354854	5	5392	3.7317498835272636	7	
005	1	0.5	Loeffel	Gabel	974.805205166163	6.8832629816226465	0.6363044381141663	0.7857237969343542	3745	3.5734518220354854	5	5392	3.7317498835272636	7	
006	3	0.5	Loeffel	Gabel	1503.77489783797	7.3163985964534595	0.6363044381141663	0.7857237969343542	3745	3.5734518220354854	5	5392	3.7317498835272636	7	
007	1	1.5	Loeffel	Gabel	908.683993582186	6.813097279402453	0.6363044381141663	0.7857237969343542	3745	3.5734518220354854	5	5392	3.7317498835272636	7	
008	2	1.0	Loeffel	Gabel	1456.54546099227	7.28450910881353	0.6363044381141663	0.7857237969343542	3745	3.5734518220354854	5	5392	3.7317498835272636	7	
009	3	1.0	Loeffel	Gabel	1323.33333333333	7.188664467146486	0.6363044381141663	0.7857237969343542	3745	3.5734518220354854	5	5392	3.7317498835272636	7	
010	1	0.5	Loeffel	Tasse	1541.55844731453	7.341197646351494	0.5847374796867371	0.8161906995367619	9608	3.9826329943948497	5	5392	3.7317498835272636	7	
011	2	1.5	Loeffel	Gabel	1135.38529044153	7.035607705899013	0.6363044381141663	0.7857237969343542	3745	3.5734518220354854	5	5392	3.7317498835272636	7	
012	3	1.0	Loeffel	Gabel	1176.66666666666	7.071290358691029	0.6363044381141663	0.7857237969343542	3745	3.5734518220354854	5	5392	3.7317498835272636	7	
013	1	1.5	Loeffel	Messer	1710.0	7.444833273892193	0.6702609769999981	0.9071884191785369	23024	4.36218077659253	6	5392	3.7317498835272636	7	
014	2	1.0	Loeffel	Gabel	1096.66666666666	7.000941993708248	0.6363044381141663	0.7857237969343542	3745	3.5734518220354854	5	5392	3.7317498835272636	7	
015	3	1.0	Loeffel	Gabel	1451.8225173077	7.281263506975058	0.6363044381141663	0.7857237969343542	3745	3.5734518220354854	5	5392	3.7317498835272636	7	
016	3	0.5	Loeffel	Gabel	1144.83117781067	7.043885572121532	0.6363044381141663	0.7857237969343542	3745	3.5734518220354854	5	5392	3.7317498835272636	7	
017	2	1.5	Loeffel	Gabel	1206.22944571008	7.096083298897451	0.6363044381141663	0.7857237969343542	3745	3.5734518220354854	5	5392	3.7317498835272636	7	
018	1	0.5	Loeffel	Gabel	883.333333333333	6.78483406546963	0.6363044381141663	0.7857237969343542	3745	3.5734518220354854	5	5392	3.7317498835272636	7	
019	1	1.5	Loeffel	Gabel	1687.96970153619	7.431873977947189	0.6363044381141663	0.7857237969343542	3745	3.5734518220354854	5	5392	3.7317498835272636	7	
020	2	1.0	Loeffel	Gabel	1314.85715045518	7.1822435577071335	0.6363044381141663	0.7857237969343542	3745	3.5734518220354854	5	5392	3.7317498835272636	7	
021	3	0.5	Loeffel	Gabel	1376.66666666666	7.228146525843617	0.6363044381141663	0.7857237969343542	3745	3.5734518220354854	5	5392	3.7317498835272636	7	
022	3	1.0	Loeffel	Gabel	1239.29005150207	7.123100543747488	0.6363044381141663	0.7857237969343542	3745	3.5734518220354854	5	5392	3.7317498835272636	7	
023	1	0.5	Loeffel	Messer	1319.58009413975	7.185826384301229	0.6702609769999981	0.9071884191785369	23024	4.36218077659253	6	5392	3.7317498835272636	7	
024	2	1.5	Loeffel	Messer	1437.653686254	7.271463015139555	0.6702609769999981	0.9071884191785369	23024	4.36218077659253	6	5392	3.7317498835272636	7	
103	1	1.5	Loeffel	Gabel	1258.18182624034	7.138217444776536	0.6363044381141663	0.7857237969343542	3745	3.5734518220354854	5	5392	3.7317498835272636	7	
001	1	1.0	Loewe	Tiger	1739.92208206646	7.462170184066185	0.7185085713863373	0.8314525711792291	9651	3.9845723156216324	5	6722	3.8274985081334587	5	
002	3	1.5	Loewe	Tiger	2004.40692840237	7.603602275956884	0.7185085713863373	0.8314525711792291	9651	3.9845723156216324	5	6722	3.8274985081334587	5	
003	2	0.5	Loewe	Tiger	1853.27273049613	7.525247839134564	0.7185085713863373	0.8314525711792291	9651	3.9845723156216324	5	6722	3.8274985081334587	5	
004	3	0.5	Loewe	Tier	1839.10389944243	7.5175773160971024	0.6509900689125061	0.8619847733915276	40723	4.609839764305466	4	6722	3.8274985081334587	5	
005	2	1.0	Loewe	Tiger	2325.56709895311	7.752149112026385	0.7185085713863373	0.8314525711792291	9651	3.9845723156216324	5	6722	3.8274985081334587	5	
006	1	1.0	Loewe	Tiger	2776.66666666666	7.929366525714094	0.7185085713863373	0.8314525711792291	9651	3.9845723156216324	5	6722	3.8274985081334587	5	
007	2	0.5	Loewe	Tiger	1073.98702254212	6.980063868435053	0.7185085713863373	0.8314525711792291	9651	3.9845723156216324	5	6722	3.8274985081334587	5	
008	3	1.5	Loewe	Tiger	1536.83550362996	7.33813118961858	0.7185085713863373	0.8314525711792291	9651	3.9845723156216324	5	6722	3.8274985081334587	5	
009	1	1.5	Loewe	Tiger	1215.67533307922	7.1038772809618695	0.7185085713863373	0.8314525711792291	9651	3.9845723156216324	5	6722	3.8274985081334587	5	
010	2	1.0	Loewe	Tiger	1602.95671521394	7.380228802534875	0.7185085713863373	0.8314525711792291	9651	3.9845723156216324	5	6722	3.8274985081334587	5	
011	3	0.5	Loewe	Tiger	1602.95671521394	7.380228802534875	0.7185085713863373	0.8314525711792291	9651	3.9845723156216324	5	6722	3.8274985081334587	5	
012	1	1.5	Loewe	Gepard	1584.06494047566	7.368380657380989	0.6780162006616592	0.886024896965006	274	2.437750562820388	6	6722	3.8274985081334587	5	
013	2	0.5	Loewe	Tiger	2528.65367738961	7.835837685944497	0.7185085713863373	0.8314525711792291	9651	3.9845723156216324	5	6722	3.8274985081334587	5	
014	3	1.5	Loewe	Tiger	1517.94372889168	7.325770457071992	0.7185085713863373	0.8314525711792291	9651	3.9845723156216324	5	6722	3.8274985081334587	5	
015	1	1.5	Loewe	Gazelle	1683.24675785162	7.429073714858433	0.6833144128322601	0.8797668817088734	545	2.7363965022766426	7	6722	3.8274985081334587	5	
016	1	1.0	Loewe	Tiger	1834.38095575786	7.5150073442593035	0.7185085713863373	0.8314525711792291	9651	3.9845723156216324	5	6722	3.8274985081334587	5	
017	3	0.5	Loewe	Tiger	1730.47619469732	7.456729615377952	0.7185085713863373	0.8314525711792291	9651	3.9845723156216324	5	6722	3.8274985081334587	5	
018	2	1.0	Loewe	Tiger	1886.33333628812	7.542920178569323	0.7185085713863373	0.8314525711792291	9651	3.9845723156216324	5	6722	3.8274985081334587	5	
019	2	0.5	Loewe	Hyaene	2856.66666666666	7.9577607200106435	0.7347711026668549	0.8786648073452448	449	2.6522463410033232	6	6722	3.8274985081334587	5	
020	3	1.5	Loewe	Tiger	2268.89177473827	7.727487433012143	0.7185085713863373	0.8314525711792291	9651	3.9845723156216324	5	6722	3.8274985081334587	5	
021	1	1.0	Loewe	Tiger	2416.66666666666	7.7905581666953	0.7185085713863373	0.8314525711792291	9651	3.9845723156216324	5	6722	3.8274985081334587	5	
022	1	1.5	Loewe	Tiger	1494.32901046883	7.310101535504273	0.7185085713863373	0.8314525711792291	9651	3.9845723156216324	5	6722	3.8274985081334587	5	
023	2	1.0	Loewe	Tiger	1343.1948125626	7.203550460402247	0.7185085713863373	0.8314525711792291	9651	3.9845723156216324	5	6722	3.8274985081334587	5	
024	3	0.5	Loewe	Tiger	1711.58441995904	7.445758865247803	0.7185085713863373	0.8314525711792291	9651	3.9845723156216324	5	6722	3.8274985081334587	5	
103	2	0.5	Loewe	Gazelle	1295.9653757169	7.167782488290794	0.6833144128322601	0.8797668817088734	545	2.7363965022766426	7	6722	3.8274985081334587	5	
001	3	0.5	Lunge	Herz	2065.80519630177	7.63375931058723	0.5640504956245422	0.760437863893508	90797	4.958071499347411	4	8585	3.9337402994969355	5	
002	2	1.0	Lunge	Herz	1749.99999999999	7.467942332285846	0.5640504956245422	0.760437863893508	90797	4.958071499347411	4	8585	3.9337402994969355	5	
003	1	1.5	Lunge	Herz	1291.24243203233	7.164134307632093	0.5640504956245422	0.760437863893508	90797	4.958071499347411	4	8585	3.9337402994969355	5	
004	2	1.5	Lunge	Luft	1985.51515366409	7.594137203548785	0.4794936776161194	0.741766674672083	92420	4.965765964182686	4	8585	3.9337402994969355	5	
005	1	0.5	Lunge	Lungenfluegel	1636.01732100593	7.400631158259524	0.5420255362987518	0.7595940251266617	290	2.462397997898956	13	8585	3.9337402994969355	5	
006	3	0.5	Lunge	Herz	1909.94805471097	7.555354761615972	0.5640504956245422	0.760437863893508	90797	4.958071499347411	4	8585	3.9337402994969355	5	
007	1	1.5	Lunge	Niere	1616.66666666666	7.388740060737102	0.37891656160354614	0.6272502213822256	4614	3.664077590185075	5	8585	3.9337402994969355	5	
008	2	1.0	Lunge	Leber	1895.77922365726	7.5479125813262025	0.450020968914032	0.5792111476821075	10240	4.010299956639812	5	8585	3.9337402994969355	5	
009	3	1.0	Lunge	Leber	1736.66666666666	7.460298496099992	0.450020968914032	0.5792111476821075	10240	4.010299956639812	5	8585	3.9337402994969355	5	
010	1	0.5	Lunge	Niere	2016.66666666666	7.609697007223574	0.37891656160354614	0.6272502213822256	4614	3.664077590185075	5	8585	3.9337402994969355	5	
011	2	1.5	Lunge	Herz	3600.76189378695	8.18917841966059	0.5640504956245422	0.760437863893508	90797	4.958071499347411	4	8585	3.9337402994969355	5	
012	3	1.0	Lunge	Herz	1943.00866050296	7.572507440001695	0.5640504956245422	0.760437863893508	90797	4.958071499347411	4	8585	3.9337402994969355	5	
013	1	1.5	Lunge	Herz	3317.38527271276	8.10723357995664	0.5640504956245422	0.760437863893508	90797	4.958071499347411	4	8585	3.9337402994969355	5	
